sample_id,SID,noerr_read_mat,autoTc,autoTh,noerr_autoTcTh_range,len_alpha,len_rho,len_kappa,noerr_negative_rho_or_kappa_over_autoTcTh,rawT_min_of_tep,rawT_min_of_alpha,rawT_min_of_rho,rawT_min_of_kappa,rawT_min_of_PF,rawT_min_of_zT,rawT_max_of_tep,rawT_max_of_alpha,rawT_max_of_rho,rawT_max_of_kappa,rawT_max_of_PF,rawT_max_of_zT,rawrho_min,rawrho_max,rawalpha_min,rawalpha_max,rawkappa_min,rawkappa_max,rawPF_min,rawPF_max,rawzT_min,rawzT_max,alpha_min,alpha_MAX,rho_min,rho_MAX,kappa_min,kappa_MAX,PF_min,PF_MAX,z_min,z_MAX,zT_min,zT_MAX,T_at_zT_MAX,T_at_kappa_min,Lorenz_min,Lorenz_max,LorenzBar,alphaBar_T,rhoBar_T,kappaBar_T,Zgen0,ZgenTmid0,alphaNode,rhoNode,kappaNode,zT_peak_rawdata,T_of_zT_peak_rawdata,zT_MAX_tep / zT_peak_rawdata,T_at_zT_MAX_tep / T_of_zT_peak_rawdata
45078,37586,True,322.341,873.5118,True,12.0,12.0,12.0,True,320.2147,322.0943,322.341,321.3549,320.2147,323.4783,875.8696,873.5118,874.2727,874.7406,874.7972,875.8696,1.5114176266057868e-06,7.3242634537564315e-06,1.971212e-05,0.0001143702,2.751778,9.16683,0.0002595385,0.001771734,0.007407407,0.5671958,1.973429701382536e-05,0.0001143702,1.5114176266057868e-06,7.315040805055007e-06,2.7546716862759464,9.150919154182223,0.0002576670218571245,0.001788170838227011,2.815750172367806e-05,0.0006491411833707296,0.00907631726311211,0.5670324835402961,873.5118,322.341,2.306841852581526e-08,2.306841852581526e-08,3.0848194275396664e-08,6.148035618861503e-05,3.222279150927113e-06,5.43164364139049,0.00021596248669446375,0.12912967220426863,0.9999999999999999,1.0,0.9999999999999973,0.5671958,875.8696,0.9997120633479587,0.9973080467686057
45079,37586,True,328.3528,873.4283,True,12.0,12.0,12.0,True,322.7789,326.0699,328.3528,324.3955,326.4093,322.7789,876.2566,873.4283,876.2566,873.727,875.7808,874.1311,1.659661236587033e-06,1.0324205874989353e-05,3.439836e-05,0.0001306968,2.557091,8.715599,0.0006807267,0.001774826,0.0253522,0.5686843,3.4504781470020056e-05,0.0001306968,1.659661236587033e-06,1.0271141859387649e-05,2.5580640392276965,8.648818172587308,0.0006797379231161828,0.001773853521332645,8.294349760027638e-05,0.0006501293441567902,0.027234729678844032,0.5678413678469802,873.4283,328.3528,2.7065898314741114e-08,2.7065898314741114e-08,3.2978953861782956e-08,7.498576450340019e-05,3.916510372327594e-06,4.886689754429007,0.00029379445764667257,0.1765383132422608,1.0,1.0,1.0000000000000062,0.5686843,874.1311,0.9985177502649188,0.9991960016066241
45080,37586,True,321.7602,872.2222,True,12.0,12.0,12.0,True,320.1389,321.7602,320.1389,321.5938,322.0032,322.3404,874.4286,874.4286,872.2222,872.7963,871.5315,873.4043,1.8471774666515198e-06,1.0508598292752104e-05,3.440801e-05,0.0001469123,2.548513,7.845824,0.000644097,0.002013333,0.02735562,0.6899696,3.440801e-05,0.0001464540897745831,1.8557744372331672e-06,1.0508598292752104e-05,2.550277022310641,7.843657597456895,0.0006379606963038195,0.0020410714934735986,8.133459274288847e-05,0.0008003332483560221,0.026170234827870342,0.6980684266142361,872.2222,321.7602,2.9527229226826884e-08,2.9527229226826884e-08,3.4006255470816506e-08,7.726937576440956e-05,4.112952811891233e-06,4.774347600088865,0.0003040514267256575,0.18151602610266235,1.0,1.0,1.0000000000000002,0.6899696,873.4043,1.0117379470258343,0.9986465603615645
45081,37586,True,323.0634,874.3056,True,12.0,12.0,12.0,True,321.7021,321.7245,323.0634,322.6195,321.9346,321.7021,876.9155,876.9155,874.3056,875.2134,875.8511,875.5319,1.9764209033389855e-06,9.809913309796081e-06,4.078902e-05,0.0001439749,2.486459,7.336501,0.0008536566,0.00209,0.03495441,0.7437943,4.087032874421041e-05,0.00014314821888953896,1.9764209033389855e-06,9.809913309796081e-06,2.490168689959059,7.332131851277752,0.0008451558920662438,0.0020888474672640417,0.000115267415972472,0.0008388377364500493,0.03723868331328111,0.7334005304696023,874.3056,323.0634,2.7940275088329346e-08,2.7940275088329346e-08,3.3347905379611164e-08,7.92206399199809e-05,4.1637582881284154e-06,4.6155523288481985,0.00032656339548766436,0.19550844314583463,1.0,1.0,0.9999999999999974,0.7437943,875.5319,0.9860260161574272,0.9985993657112894
45082,37586,True,322.3538,840.3625,True,12.0,11.0,12.0,True,321.492,321.703,322.3538,321.492,321.8818,322.9787,875.2087,873.751,840.3625,875.2087,875.1102,873.4043,1.923787244521054e-06,8.909241556266315e-06,4.461763e-05,0.0001479192,2.424363,6.499708,0.000976139,0.002210531,0.04711246,0.8102837,4.464129667957584e-05,0.00013701102817500227,1.923787244521054e-06,8.909241556266315e-06,2.5478883161514156,6.4940423613721565,0.0009711662532708269,0.002107028047563484,0.00015787283917484337,0.000826970332336289,0.05142025640071785,0.6949548559079547,840.3625,322.3538,2.7011857938665277e-08,2.7011857938665277e-08,3.1516266962244696e-08,7.952980496494811e-05,4.047312959390973e-06,4.402274247132364,0.0003549898641550426,0.2063762506939269,1.0,1.0,1.0,0.8102837,873.4043,0.8576685621442893,0.9621689519962289
45002,37614,True,300.4857,794.7071,True,6.0,6.0,6.0,True,298.2275,300.0,298.2275,300.4857,599.3528,299.4571,849.8382,799.4235,794.7071,799.4953,849.8382,799.375,1.5548781815139913e-06,2.945876009257121e-06,-9.78297e-05,-5.057325e-05,7.109649,7.341656,0.001702312,0.003271676,0.06854839,0.3680451,-9.745968142461079e-05,-5.061224102215441e-05,1.5611013939669555e-06,2.945876009257121e-06,7.114680874129788,7.341656,0.0016408920978382476,0.003224300504684816,0.00022350435621585206,0.00045318975815330397,0.06715986293056966,0.36015311845171355,794.7071,300.4857,2.6373198000394642e-08,2.6373198000394642e-08,3.05154225355688e-08,-7.460368317856198e-05,2.2380550107804852e-06,7.268899596171977,0.00034212208566654785,0.1873448224714932,1.0,1.0,1.0,0.3680451,799.375,0.9785570258963195,0.9941605629397967
45003,37614,True,300.1644,797.8676,True,6.0,6.0,6.0,True,299.3687,300.1644,299.8391,299.836,600.0688,299.3687,850.4854,800.0847,797.8676,799.4953,850.4854,800.0253,1.468773220386631e-06,2.727055306590556e-06,-9.444502e-05,-4.564937e-05,6.393599,6.826317,0.001426248,0.003271676,0.06168437,0.4089939,-9.425799287043467e-05,-4.564937e-05,1.4694734854126142e-06,2.727055306590556e-06,6.395136254029695,6.826182790329577,0.001418103151967911,0.003257935106226599,0.00020774467891145396,0.0005094395141579217,0.06235755689864923,0.40646528250634706,797.8676,300.1644,2.1858125656338633e-08,2.1858125656338633e-08,2.590373929582114e-08,-7.045260131591656e-05,2.0759642050040943e-06,6.64438253804368,0.00035984840101693777,0.19756252973271513,1.0,1.0,1.0,0.4089939,800.0253,0.9938174689313142,0.9973029602938808
45004,37614,True,301.3048,797.8362,True,6.0,6.0,6.0,True,299.4325,299.4325,301.3048,301.1481,601.9417,299.4571,850.4854,800.0847,797.8362,800.0,850.4854,800.0253,1.6488021699555598e-06,2.91875357547313e-06,-9.987376e-05,-5.159236e-05,5.80129,5.925161,0.001615607,0.003436416,0.0813172,0.4689379,-9.973420672878699e-05,-5.181429190356508e-05,1.6488021699555598e-06,2.91875357547313e-06,5.801298792382064,5.925063836311085,0.001628285609025012,0.0034079314113415783,0.0002748131756904031,0.0005843468069683563,0.08280252893876176,0.4662130359537669,797.8362,301.3048,2.1335550970751554e-08,2.1335550970751554e-08,2.4620307738779294e-08,-7.901113212021576e-05,2.2494823240292e-06,5.8374621471195764,0.00047541174533283247,0.26127227058843744,1.0,1.0,1.2483484721567861,0.4689379,800.0253,0.9941892859454672,0.9972637115351226
45005,37614,True,302.2962,797.8076,True,6.0,6.0,6.0,True,299.5031,299.5031,301.2912,302.2962,600.0688,300.0189,851.1327,800.0847,797.8076,799.4259,851.1327,799.375,1.6777690235518505e-06,3.118933674004062e-06,-0.0001026791,-5.24956e-05,6.028387,6.090323,0.001638401,0.003375723,0.07731933,0.4469242,-0.00010251591069913613,-5.2836574158542955e-05,1.6801187894988957e-06,3.118933674004062e-06,6.028387,6.090323,0.0016616108255320741,0.003369584943106926,0.00027282802989793387,0.0005533609099453,0.0824748766916318,0.4414755394972759,797.8076,302.2962,2.380542296508842e-08,2.380542296508842e-08,2.633540145449984e-08,-7.963442642481414e-05,2.334624545906982e-06,6.044773274319764,0.0004493705937118912,0.24717714887535377,1.0,1.0,1.9836099942270846,0.4469242,799.375,0.9878085355352785,0.9980392181391712
45006,37614,True,300.4857,795.412,True,6.0,6.0,6.0,True,299.3687,299.5031,299.6455,300.4857,600.0688,299.3687,849.6918,799.4235,795.412,799.4953,849.6918,799.375,1.8791750571832969e-06,3.560977103629419e-06,-0.0001086673,-5.792147e-05,5.824431,6.124315,0.001804083,0.003282588,0.08975486,0.4262654,-0.00010835448658622894,-5.805238296804098e-05,1.8813662355885794e-06,3.560977103629419e-06,5.824451011483257,6.119615910823643,0.0017912935315402725,0.0032970430366988084,0.0003022265658904163,0.0005387663351334508,0.09081476121017787,0.4285412081611684,795.412,795.412,2.7364236779819657e-08,2.7364236779819657e-08,2.9268188185410716e-08,-8.567820539375169e-05,2.656527458202609e-06,5.91624038088215,0.0004670685250531899,0.2559296611740916,1.0,1.0,1.3473922161675993,0.4262654,799.375,1.0053389464900704,0.9950423768569195
44975,37626,True,156.457,392.0755,True,36.0,36.0,35.0,True,155.4646,155.7978,156.457,155.4646,156.9459,155.477,393.3592,392.0755,392.4012,393.2187,391.9607,393.3592,0.0001169233,0.00115623,-0.0003078597,-9.308862e-05,0.1409281,0.4488384,5.98486e-05,0.0002125604,0.03070951,0.2315125,-0.0003078491943818924,-9.30956008494844e-05,0.000116958410490358,0.0011562054622802687,0.14108181648565166,0.44879591633346483,5.610944377702575e-05,0.0002095623898239792,0.0001889570787262315,0.0007367981962276496,0.02956365766627,0.23216463089128106,333.259276138069,262.1847611305653,5.3845070269973474e-08,5.3845070269973474e-08,9.594468600715716e-07,-0.00022093643490636765,0.0006359854046748895,0.33276609415879194,0.00023064734797316371,0.06325878320104472,2.0667512972759208,1.3946466515356288,2.75461204602664,0.2315125,334.0171,1.0028168279953829,0.9977311824396685
44976,37626,True,156.2953,369.4146,True,35.0,35.0,30.0,True,154.7064,154.8956,154.7348,156.2953,154.7645,154.7064,390.5352,390.5352,390.3213,369.4146,390.3533,390.5334,4.778302e-05,0.000141034,-0.0001356742,-6.488764e-05,0.1579937,0.5815135,9.001297e-05,0.0002051474,0.0245484,0.2254764,-0.00013397949039340183,-6.557604112100033e-05,4.801773559107699e-05,0.00013486782436089134,0.1579937,0.5813422421001421,8.955476796582272e-05,0.0001982624125720034,0.00015810528097515261,0.0005985440593792165,0.02471111232159577,0.22111091427794952,369.4146,289.0284308154077,5.7681170646009536e-08,5.7681170646009536e-08,1.4618721949716648e-07,-0.00010129093794204855,7.089320750747633e-05,0.5280283203542824,0.0002740812605638366,0.07204361604144424,1.331867169551415,1.0,1.6062207703387648,0.2254764,369.7251,0.9806388352747761,0.9991601868523398
44977,37626,True,155.2219,390.0089,True,35.0,35.0,34.0,True,154.306,155.2219,154.306,154.936,155.1089,155.477,391.3866,390.0089,390.1216,390.2583,391.3866,390.5334,1.136464e-05,4.385058e-05,-0.0001233255,-5.814607e-05,0.264394,1.020885,0.0002850192,0.0005745971,0.05533841,0.5088325,-0.00012329520534811277,-5.814607e-05,1.1428574267646146e-05,4.3839565752096394e-05,0.26445936613940907,1.0202455374110841,0.0002850456645805114,0.0005746170642714146,0.0004133141345313086,0.001305540947309928,0.06672116150916069,0.5091725887653029,390.0089,335.86342376188094,2.9726972309161043e-08,2.9726972309161043e-08,5.02750463489027e-08,-9.630508003083487e-05,2.182107194389356e-05,0.6267115706441648,0.0006781950238293696,0.18488640769925313,1.6215453805235758,0.9999999999999998,2.0982928409697115,0.5088325,390.5334,1.0006683707611108,0.9986569650636796
44978,37626,True,157.4533,393.1088,True,35.0,35.0,35.0,True,155.7339,155.9603,155.7681,157.4533,156.4866,155.7339,393.8833,393.1088,393.4211,393.8833,393.4532,393.6161,1.577726e-05,7.310318e-05,-0.0001720159,-6.561291e-05,0.2495656,1.116708,0.0002765222,0.0004838491,0.08617881,0.5288717,-0.0001720159,-6.611124577472736e-05,1.5975090307918125e-05,7.28963946477462e-05,0.2501675551198002,1.116541732391517,0.0002735944982871271,0.0004795560512436866,0.0002949514497592,0.0014522127005988724,0.0869102424181186,0.5313311882626542,365.8769738369184,350.7874770885443,4.183270451328498e-08,4.183270451328498e-08,5.666867356733183e-08,-0.00011117018857603853,3.262042643762011e-05,0.49553394149595736,0.000764563645565196,0.210469883143015,1.3658299393155435,1.0,2.1610791209819507,0.5288717,366.1286,1.0046504440730224,0.9993127383026577
44979,37626,True,156.1443,393.4211,True,36.0,36.0,36.0,True,156.1125,156.1422,156.1125,156.1443,156.4866,156.5046,394.1299,393.7976,393.4211,393.8833,393.7976,394.1299,1.283803e-05,4.200638e-05,-0.0001366654,-5.129052e-05,0.7794855,1.21107,0.0002246905,0.0004583581,0.04189974,0.1933495,-0.00013654601381244175,-5.129175666096177e-05,1.284175405158845e-05,4.200638e-05,0.7794891856526659,1.2096818101571583,0.00020486642952345722,0.0004438567162432834,0.00024310681557445943,0.0005078397457429523,0.03795974354310306,0.1880798154502471,393.4211,346.4167914457229,6.164782510064664e-08,6.164782510064664e-08,7.562406682766328e-08,-9.083980077749435e-05,2.495476438242559e-05,0.8657436225278322,0.0003819526886375485,0.10495399105608488,1.1510292140639846,1.0,2.6206036366018775,0.1933495,394.1299,0.9727452900071999,0.9982016081500034
44588,37636,True,8.502,330.415,True,32.0,27.0,35.0,True,6.755127,8.502,6.755127,7.282185,24.30416,13.42711,332.5448,330.415,331.2704,331.0492,331.8859,332.5448,9.721337850514988e-05,0.020999998950000053,-0.0002145,-1.82344e-05,0.07022654,1.019398,-5.398791e-08,0.0002713108,-0.000295421,0.09276219,-0.0002144963598482693,-1.82344e-05,9.775798508551181e-05,0.01831047140723076,0.09046468580265801,1.01693728203676,1.815864463373123e-08,0.00027049264620263014,2.0072633285150587e-07,0.0003647181731755176,1.706575281903503e-06,0.09210148021751782,260.68597098549276,330.415,3.008753829282886e-07,3.008753829282886e-07,1.2586460739550463e-05,-0.0001672861350642345,0.0006521223601049435,0.7316537794483337,5.865231831906703e-05,0.009939133883871621,1.4088176838257371,0.9999999999999856,1.0794514876415675,0.09276219,264.5141,0.9928773805094276,0.9855276939319786
44589,37636,True,25.22523,332.0424,True,22.0,15.0,17.0,True,8.647594,25.22523,11.09771,8.647594,32.47983,25.51151,340.1238,340.1238,337.6141,332.0424,329.7598,334.1886,0.00017197587728764462,0.010499999475000027,-0.0001985995,-4.446064e-05,0.04757282,0.4931349,9.933775e-07,0.0001264841,-0.000295421,0.08363347,-0.00019859942431544269,-4.446064e-05,0.00017886398855493938,0.0068108098810501765,0.16079555161821624,0.4931349,2.9023692390967166e-07,0.0001247338805791017,1.8050059282659361e-06,0.00035021946668175626,4.553168969187174e-05,0.08346262043395702,247.77895511255628,332.0424,2.656409997929216e-07,2.656409997929216e-07,4.030913390729169e-06,-0.00016109284300834073,0.0007614308282857357,0.3499178426780951,9.739932515507216e-05,0.017398813030876006,1.5346752671880375,1.0000000000000053,1.0088122616461894,0.08363347,239.835,0.9979571627717589,1.0331225847459973
44590,37636,True,17.11712,314.0642,True,16.0,15.0,18.0,True,7.737321,17.11712,10.45999,7.737321,32.48362,30.88235,343.9608,314.0642,339.9704,343.9608,330.332,338.9279,0.00011892782757748417,0.00013973635104230742,-0.0001476277,-1.38484e-05,0.04304207,0.4771666,5.960265e-06,0.0001712172,0.0008862629,0.1231406,-0.0001476250857142275,-1.38484e-05,0.00012308436665372027,0.00013826622134542545,0.1109497022134605,0.43131983682044034,1.3870212167069177e-06,0.00016957470937790304,1.2501351414520907e-05,0.00043465989982960764,0.0002139871323245241,0.12206639912500346,292.6733147973987,314.0642,1.6903782392335665e-07,1.6903782392335665e-07,3.85566561927822e-07,-0.00010521636824155285,0.00013134162546339493,0.3517738765566418,0.00023960762963983547,0.03967678553309592,1.0374062616928421,1.0,1.0076924460280874,0.1231406,299.8077,0.9912766311436152,0.9762034624107342
44591,37636,True,63.06306,338.4982,True,14.0,15.0,17.0,True,8.192458,63.06306,9.916247,8.192458,10.54696,55.05115,344.5288,342.1677,342.1454,338.4982,337.477,344.5288,0.00011384206849216977,0.00012000000480000019,-0.0001294382,-3.862974e-05,0.03851133,0.3878658,0.0,0.0001396322,0.001477105,0.1208087,-0.0001294368064364009,-3.862974e-05,0.00011499028280676975,0.00012000000480000019,0.2765631246762406,0.3878658,1.2977242737764164e-05,0.00014080588714645838,4.692325758524752e-05,0.00039742850159795264,0.0029591242084939197,0.12065416926637422,320.7237462431216,338.4982,1.3251207363479446e-07,1.3251207363479446e-07,2.3272445546435113e-07,-0.00010025678313291897,0.00011801755342145461,0.3339683058275325,0.0002550208391998331,0.05120324475767119,1.0488635589932276,1.8691264510357721,1.0036067724458113,0.1208087,328.1569,0.9987208641958254,0.9773487811565796
44592,37636,True,129.2793,329.0628,True,11.0,16.0,17.0,True,7.265792,129.2793,11.54749,7.265792,,18.00239,340.5405,340.5405,338.3391,329.0628,,323.6244,0.00011507228265434932,0.00012103448659833543,-0.000106414,-6.268222e-05,0.04652035,0.4630744,,,0.0,0.06841379,-0.00010641308661050005,-6.268222e-05,0.00011587526594247667,0.00011969148917307312,0.3859914605787776,0.4630744,3.301901736272443e-05,9.592157696958594e-05,8.554338822214831e-05,0.0002222557136119165,0.011058989348987578,0.06798248825527445,329.0628,329.0628,1.6306574079826957e-07,1.6306574079826957e-07,2.2641377422439248e-07,-9.26060914408013e-05,0.00011890757157648961,0.4111200287103488,0.0001754288290473717,0.04020320895305667,1.0257218847688847,1.2174153127079126,1.0,0.06841379,323.6244,0.9936956899372837,1.0168046661500183
44593,37636,True,12.58979,342.471,True,31.0,30.0,38.0,True,7.348529,12.58979,11.54749,8.647594,7.348529,14.76982,350.3016,342.6787,350.3016,342.471,344.4149,341.5129,4.336398733598114e-05,4.718430046207585e-05,-0.0001601799,-1.015439e-05,0.07928803,1.04115,0.0,0.0005573358,0.0005908419,0.1806985,-0.0001601789613233135,-1.015439e-05,4.3876494373565487e-05,4.718430046207585e-05,0.1602794266566011,1.04115,2.2744449471941347e-06,0.0005491994949906128,1.4190498397945584e-05,0.0006127887688485603,0.00017865539482547134,0.17709751716525243,309.961446038019,342.471,1.3338943185565408e-07,1.3338943185565408e-07,3.073509554300761e-07,-0.00011426769279446372,4.66017491270761e-05,0.8273015071954111,0.0003386732410666887,0.06012479426249946,1.0712862202785194,1.7406622303271633,1.0061080826364153,0.1806985,309.2,0.980071872014723,1.002462632723218
44594,37636,True,17.82727,345.4078,True,31.0,29.0,38.0,True,6.371912,17.82727,11.54749,6.371912,8.262368,19.24552,348.8104,348.8104,345.4078,345.4506,342.9023,344.5288,4.003055131676496e-05,4.487071624880812e-05,-0.0001379692,-1.05349e-05,0.04530744,1.08076,0.0,0.0005564259,0.000295421,0.1742432,-0.0001379674734293752,-1.05349e-05,4.003134664619e-05,4.487071624880812e-05,0.30787982941838843,1.0806745034232783,2.769535803905612e-06,0.00042713548866185185,8.995509089171265e-06,0.0004162677584737231,0.0001603653693201102,0.13468776052332224,345.4078,345.4078,1.3679983895315596e-07,1.3679983895315596e-07,3.106407885159727e-07,-9.418037199938226e-05,4.335730504541179e-05,0.9383633333406374,0.00021801556148046163,0.03959544886772239,1.0213065780396515,1.2455398477471087,1.030730051397198,0.1742432,344.5288,0.7729871841387339,1.0025513106596604
44595,37636,True,11.54749,345.4078,True,31.0,29.0,41.0,True,4.848224,10.5459,11.54749,4.848224,11.51616,6.713555,347.9336,345.7445,345.4078,347.9336,346.8863,346.2521,2.8579871882150325e-05,3.302826228403645e-05,-0.0001150445,-4.930552e-06,0.0440844,1.167374,9.570583e-07,0.0004028479,-0.000295421,0.1193584,-0.00011504409487647109,-5.412727976293031e-06,2.8579871882150325e-05,3.302826228403645e-05,0.19379324830211064,1.1614689379782521,1.0251139076534208e-06,0.0004007217713159382,5.2897297332842944e-06,0.00035981016368096875,6.108310119780305e-05,0.11904507904147994,345.4078,345.4078,1.1103306452410649e-07,1.1103306452410649e-07,2.4021874990921753e-07,-7.530000921368808e-05,3.150798398302009e-05,0.9785996692621258,0.0001838926528496517,0.032820727613408374,1.00068223975114,1.0018608076084858,1.0013802085198085,0.1193584,346.2521,0.9973749567812566,0.9975616032364859
44603,37642,True,300.695,570.6272,True,12.0,12.0,12.0,True,296.0599,300.695,299.2546,298.1297,298.2699,296.0599,574.6651,570.6272,574.6651,572.6479,570.2093,573.0673,1.1599102090308983e-05,1.7479947441294032e-05,-0.0001574474,-0.0001327555,1.293832,1.794355,0.001075928,0.001542292,0.3219642,0.4822096,-0.00015744553589351582,-0.0001327555,1.1660089201134977e-05,1.7479930734099207e-05,1.2938385728726784,1.7849270688534884,0.0011114462057637906,0.0015439584568619114,0.0006226843803078775,0.001192322757505599,0.3236746599773249,0.4937600181423029,425.33102831415704,570.6272,4.9670680130042704e-08,4.9670680130042704e-08,5.1576903370786083e-08,-0.00014904228487565036,1.5915323216665152e-05,1.4107741216015963,0.000989341101972835,0.43101743276069754,1.7358691567672984,1.0046298356576004,1.224673607374487,0.4822096,448.8373,1.0239531069939356,0.9476285244433941
44604,37642,True,299.2939,572.4514,True,12.0,12.0,12.0,True,295.7758,295.9878,299.2939,296.1361,296.8075,295.7758,573.7549,573.2794,573.3844,572.4514,572.6713,573.7549,9.233022088158742e-06,1.5856975158304145e-05,-0.0001806774,-0.0001539353,1.205978,1.738975,0.001477019,0.002545103,0.4962414,0.8127202,-0.00018067633711103004,-0.00015449862813388078,9.233022088158742e-06,1.585563181399209e-05,1.205978406403818,1.738975,0.0015449872704474028,0.00258526686791576,0.0008884470854655201,0.0020358854932315353,0.5085927779006566,0.8242436264003786,421.86632496248126,572.4514,3.862096834112947e-08,3.862096834112947e-08,4.177215746926532e-08,-0.00017040396062164504,1.3729035090636722e-05,1.3426794338418793,0.001575241038070292,0.686604485652449,1.9229976151039012,1.0,1.1599489529513152,0.8127202,425.2235,1.0141788359639377,0.9921049165026892
44605,37642,True,300.9327,572.1337,True,12.0,12.0,12.0,True,295.8196,297.5621,300.9327,295.8605,299.3492,295.8196,575.267,575.267,573.4944,572.1337,574.5945,574.0984,7.90715106928404e-06,1.4103538874077822e-05,-0.0001942682,-0.0001569481,1.104533,1.707527,0.001729136,0.003947291,0.5779185,1.169615,-0.00019426535212640835,-0.00015791831589648668,7.90715106928404e-06,1.4103501309197147e-05,1.1045831448232848,1.707527,0.0017901830960394744,0.0040240287596886365,0.0010484069042770478,0.003431944304969736,0.5998289212495731,1.1815880139865214,350.04463696848427,572.1337,3.020774642128753e-08,3.020774642128753e-08,3.475235363279915e-08,-0.00018362889942759279,1.21422086712582e-05,1.2734769289051648,0.0021806867709780174,0.951942174332701,1.4371100179937293,1.0279154663875192,1.124550376800489,1.169615,373.0979,1.0102367137789112,0.9382112227607936
44606,37642,True,301.6773,571.1334,True,12.0,12.0,12.0,True,296.2254,301.6773,299.8678,297.1653,299.9291,296.2254,574.7747,572.4946,571.1334,574.7747,572.5681,572.1716,6.927107433894614e-06,1.5656984283206037e-05,-0.0001943285,-0.0001658104,0.9840674,1.343398,0.002212405,0.003892979,0.9386254,1.353907,-0.00019432698265016055,-0.0001658104,6.975891990828282e-06,1.5656984283206037e-05,0.9840707264197428,1.3310916978925198,0.002205934206183565,0.0039411574583303735,0.001657236845272312,0.003609301884599443,0.9465033140456496,1.3824102632720274,420.0277031015508,571.1334,2.4545823335491248e-08,2.4545823335491248e-08,2.7994545175371277e-08,-0.0001854803767481786,1.155009230464655e-05,1.0797905732433204,0.0027584870665103016,1.2038185137309014,1.2974485533670497,1.0,1.3156878774549383,1.353907,422.5814,1.0210526005641654,0.9939569112638437
44607,37642,True,298.3307,571.9947,True,12.0,12.0,12.0,True,295.009,298.3307,297.8347,295.4307,299.3725,295.009,573.1001,572.0004,573.1001,571.9947,573.0806,571.1226,6.2436782757458075e-06,1.3450599244372234e-05,-0.000166179,-0.0001387945,1.017742,1.262787,0.001651394,0.003076518,0.7282171,1.117085,-0.0001661783729563286,-0.0001387945,6.2554997922887406e-06,1.3434895356027421e-05,1.0177538606607317,1.2570040658243806,0.001712928874572252,0.00307951624488853,0.0013907131533576619,0.0027132177200389776,0.7308761061138227,1.13078772459949,424.0053133066533,298.3307,2.360588534274658e-08,2.360588534274658e-08,2.5126849934484247e-08,-0.00015789631756536678,1.005302139023103e-05,1.0914719288883918,0.0022721386316691874,0.988749981731469,1.5287032956314335,1.0,2.0040165343821803,1.117085,469.2323,1.0122665012953265,0.903614932958906
44608,37642,True,298.4686,572.2727,True,12.0,12.0,12.0,True,296.2481,296.2481,298.4686,297.24,299.2305,297.9426,572.7368,572.7097,572.2727,572.7368,571.3829,571.6622,5.159753714635693e-06,1.1982825734843792e-05,-0.0001514886,-0.000117642,1.214329,1.503782,0.001860908,0.002696595,0.5203497,0.9053623,-0.0001514876390709756,-0.00011818643129834736,5.159753714635693e-06,1.1982825734843792e-05,1.21433582635542,1.500957143467193,0.001904609336551103,0.0027545614975209008,0.0014232539499830087,0.002072223230977869,0.5383151744259633,0.9374150385146792,498.582552026013,298.4686,2.392189291800264e-08,2.392189291800264e-08,2.4906149671148696e-08,-0.00014208183414860464,8.376737327794602e-06,1.2980887510585075,0.001856512278434822,0.8082709573951493,1.0203478268384354,1.0,1.4321794131715366,0.9053623,473.4836,1.0354032176010413,1.053009126453404
44609,37642,True,301.8484,572.8419,True,12.0,12.0,12.0,True,296.8864,301.8484,298.6086,297.4717,300.7897,296.8864,573.8864,572.8419,573.8864,572.9455,570.4312,571.4707,4.492520402781409e-06,1.0413669482418757e-05,-0.0001408408,-0.0001045741,1.372644,1.682096,0.001830708,0.002446553,0.4142838,0.7743523,-0.0001408408,-0.0001045741,4.55165345226053e-06,1.038967567537284e-05,1.372644535888842,1.6677112868573714,0.0019092156063791822,0.0024930435506716306,0.001268284374577359,0.0017107993845759059,0.4348576277827121,0.791762054168277,499.50148804402204,301.8484,2.307171719385651e-08,2.307171719385651e-08,2.4195362499135693e-08,-0.00012834178390373318,7.315582479419302e-06,1.4522819871437531,0.0015503733023655003,0.6780482444790351,1.0472074291181497,1.0,1.4497572133192143,0.7743523,474.2019,1.0224829889034708,1.0533519330985852
44610,37644,True,323.338,722.9834,True,9.0,9.0,9.0,True,322.8764,322.8764,323.07,323.338,323.2607,323.2182,723.5546,722.9834,723.1285,723.5546,722.7508,722.4884,1.622872110374778e-06,1.0329360970984722e-05,1.999356e-05,0.0001305759,2.557677,7.365131,0.0002520234,0.001724834,0.01227273,0.4663636,2.0036811913701634e-05,0.0001305759,1.6245423341751623e-06,1.032262934301224e-05,2.5587230917418124,7.365131,0.0002471304214235194,0.0017625484473607492,3.355411077189522e-05,0.0006655077442117565,0.010849319068763057,0.4667031797216589,722.9834,323.338,3.020396241690548e-08,3.020396241690548e-08,3.239132839246009e-08,6.518251320010604e-05,3.6368091803685033e-06,4.637779332500397,0.0002519019949809015,0.1317852240256049,1.0,1.0000000000000002,1.0000000000000118,0.4663636,722.4884,1.0007281437094553,1.0006851321073114
