SID,sample_id,is_extendable_tep,fraction_Ts_TEPZToverTEPZTex,is_Temperature_range_valid,autoTc,autoTh,ztTc,ztTh,Tc_ofTEP,Th_ofTEP,Tc_ofZT,Th_ofZT,Tc_ofTEPZT,Th_ofTEPZT,deltaT_ofTEP,deltaT_ofZT,deltaT_ofTEPZT,avg_ZT_ofRawFig,avg_ZT_ofTEPEval,peak_ZT_ofRawFig,peak_ZT_ofTEPEval,d_Tmid,d_avgZT,d_peakZT,errdZT_Linf,errdZT_L2,errdZT_L1,is_avg_ZT_ofRawFig_positiveFinite,is_avg_ZT_ofTEPEval_positiveFinite,ispeak_ZT_ofRawFig_positiveFinite,is_peak_ZT_ofTEPEval_positiveFinite,errdZT_Linf_over_avg_ZT_ofRawFig,errdZT_Linf_over_avg_ZT_ofTEPEval,errdZT_Linf_over_peak_ZT_ofRawFig,errdZT_Linf_over_peak_ZT_ofTEPEval,criT:  tempratura range > 0,criZT: representative ZT > 0 ,cri0:  d_avgZT  < 0.1,cri1:  d_peakZT < 0.1,cri2:  errdZT_Linf < 0.1,cri3:  errdZT_L2 < 0.1,cri4:  errdZT_Linf_over_avg_ZT_ofRawFig < 0.2,cri5:  errdZT_Linf_over_peak_ZT_ofRawFig < 0.2,cri_product_criteriastring,cri_product
31990,42294,True,0.9904306220095692,True,309.0424,723.6081,309.1724,726.6525,310.0,722.0,310.0,726.0,310.0,722.0,412.0,416.0,412.0,0.1297281779194435,0.0913066713761312,0.2881601152011001,0.182703160205095,2.0,0.0384215065433122,0.105456954996005,0.1006496918609866,0.0456681430666362,0.0369023749346368,True,True,True,True,0.7758506553871928,1.1023257155697577,0.3492839104077453,0.5508919043764837,True,True,True,False,False,True,False,False,crieria_10_10_10_10_20_20,False
31992,41880,True,0.996,True,300.6289,799.3711,299.9176,798.3602,302.0,798.0,300.0,798.0,302.0,798.0,496.0,498.0,496.0,0.0113138307204535,0.0248368100503381,0.0439719486362265,0.0486522567920172,-1.0,-0.0135229793298846,-0.0046803081557907,0.0217700399751243,0.0144831847187837,0.0134901455047471,True,True,True,True,1.9241970746272152,0.8765231900152121,0.495089270553476,0.4474620790601489,True,True,True,True,True,True,False,False,crieria_10_10_10_10_20_20,False
31992,41881,True,0.996,True,300.5794,799.2826,299.3703,799.533,302.0,798.0,300.0,798.0,302.0,798.0,496.0,498.0,496.0,0.52414808632922,0.5254719848492723,1.055983455402122,1.0429223473862106,-1.0,-0.0013238985200522,0.0130611080159115,0.0130611080159115,0.0032751324469077,0.0022334213638502,True,True,True,True,0.0249187364345498,0.0248559550128215,0.0123686672827064,0.0125235671175764,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
31992,41882,True,0.996,True,301.0342,799.2981,299.9176,798.6759,302.0,798.0,300.0,798.0,302.0,798.0,496.0,498.0,496.0,0.5546948632532113,0.546894885653753,1.1528854840595095,1.1390105179885766,-1.0,0.0077999775994582,0.0138749660709331,0.0162633341116372,0.0104950932475817,0.0096143367839683,True,True,True,True,0.0293194244061589,0.0297375867616611,0.0141066344719435,0.0142784757952518,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
31992,41883,True,1.0,True,299.9121,798.4995,299.9176,799.533,300.0,798.0,300.0,798.0,300.0,798.0,498.0,498.0,498.0,0.64669787886634,0.652214437804234,1.3586360487718725,1.360061293849485,0.0,-0.005516558937894,-0.0014252450776126,0.0272981222310475,0.0159322523747919,0.0131614670872066,True,True,True,True,0.0422115536839259,0.0418545199995116,0.0200922993731275,0.0200712441082589,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
31992,41884,True,0.9920318725099602,True,300.44,798.9658,299.9176,800.2998,302.0,798.0,300.0,800.0,302.0,798.0,496.0,500.0,496.0,0.6384350974043436,0.6372716323269664,1.2860805301067209,1.2781143349088064,0.0,0.0011634650773771,0.0079661951979144,0.006789626278969,0.0026171235497322,0.0020156821370992,True,True,True,True,0.0106347948390891,0.0106542107549602,0.0052793165902337,0.005312221366685,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
31992,41885,True,0.996,True,301.0404,798.7605,299.0862,799.779,302.0,798.0,300.0,798.0,302.0,798.0,496.0,498.0,496.0,0.3848607242179174,0.3272101228893264,0.4207003373394294,0.3922928018845631,-1.0,0.057650601328591,0.0284075354548663,0.0989395782550116,0.0631067510513099,0.0580106190052304,True,True,True,True,0.2570789172006798,0.3023732193287809,0.2351782717378361,0.2522084977845854,True,True,True,True,True,True,False,False,crieria_10_10_10_10_20_20,False
31992,41886,True,1.0,True,300.3113,798.7769,301.2505,799.779,302.0,798.0,302.0,798.0,302.0,798.0,496.0,496.0,496.0,0.3256229374748316,0.2910146664054431,0.3728546570367633,0.4124513926638963,0.0,0.0346082710693884,-0.039596735627133,0.0913373731439095,0.042184801421124,0.0385872879505573,True,True,True,True,0.280500427433707,0.3138583160501533,0.2449677680568804,0.2214500296725624,True,True,True,True,True,True,False,False,crieria_10_10_10_10_20_20,False
31992,41887,True,0.992,True,301.0404,797.4387,300.0,799.0576,302.0,796.0,300.0,798.0,302.0,796.0,494.0,498.0,494.0,0.0219266359666986,0.0171063402583944,0.0839451127178333,0.0680143013136225,0.0,0.0048202957083042,0.0159308114042107,0.0165453028116948,0.0064684497329629,0.0046504835962701,True,True,True,True,0.7545755234329231,0.9672029529270972,0.1970966775315308,0.2432621153513336,True,True,True,True,True,True,False,False,crieria_10_10_10_10_20_20,False
31992,41912,True,1.0,True,300.8552,799.4006,300.6173,799.4778,302.0,798.0,302.0,798.0,302.0,798.0,496.0,496.0,496.0,0.6455711549402108,0.6554241240935071,1.3555972844396609,1.3624032581239065,0.0,-0.0098529691532963,-0.0068059736842456,0.0300303978425947,0.0146519946293679,0.0103731259410567,True,True,True,True,0.0465175645051489,0.0458182674983602,0.0221528902331844,0.022042224035744,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
31992,41913,True,0.996,True,301.5363,798.8718,300.1185,800.2425,302.0,798.0,302.0,800.0,302.0,798.0,496.0,498.0,496.0,0.4122815404071946,0.40550070478359,0.8276698354324844,0.8209063908496441,1.0,0.0067808356236046,0.0067634445828402,0.0503902796016404,0.0120758134049795,0.0066225350481489,True,True,True,True,0.1222229827507481,0.1242668113944044,0.0608821023123428,0.0613837097180911,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
31992,79036,True,0.9959839357429718,True,301.1869,797.2776,298.4861,796.3244,302.0,796.0,300.0,796.0,302.0,796.0,494.0,496.0,494.0,0.012250758875384,0.0085626121712795,0.0480985781423377,0.0444811339441423,-1.0,0.0036881467041045,0.0036174441981953,0.0074379842759513,0.0039171126125201,0.0037168499970254,True,True,True,True,0.6071447778550918,0.8686583167809019,0.1546404189733048,0.1672166066020634,True,True,True,True,True,True,False,True,crieria_10_10_10_10_20_20,False
31997,42282,True,0.9915611814345991,True,300.5178,771.5363,299.3236,772.3765,302.0,770.0,300.0,772.0,302.0,770.0,468.0,472.0,468.0,0.2707745151707758,0.2700759361155109,0.5593994584644928,0.5585051465676281,0.0,0.0006985790552649,0.0008943118968647,0.0058123857646948,0.0031248820009592,0.0027426566601625,True,True,True,True,0.0214657784948079,0.0215213019282434,0.0103904029164587,0.0104070406520257,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
31997,42283,True,0.9915254237288136,True,300.801,769.7893,300.5821,773.2247,302.0,768.0,302.0,772.0,302.0,768.0,466.0,470.0,466.0,0.455336013098345,0.4485730010107272,0.8895820733081227,0.9056739685246188,2.0,0.0067630120876178,-0.0160918952164962,0.0241654697796622,0.0079915319397987,0.0066292624254325,True,True,True,True,0.0530717296337439,0.0538718775432594,0.0271649693769088,0.0266823057960127,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
31997,42284,True,0.9957627118644068,True,300.4203,771.8267,300.5821,773.7665,302.0,770.0,302.0,772.0,302.0,770.0,468.0,470.0,468.0,0.4615230233468837,0.458386108500469,0.870698310164623,0.8522214965277527,1.0,0.0031369148464147,0.0184768136368702,0.0204843878174457,0.0086098773704131,0.0074038828305952,True,True,True,True,0.0443843249008393,0.0446880641397639,0.0235263897704967,0.0240364598885457,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
31997,42285,True,0.9957627118644068,True,300.2146,771.6827,300.0244,773.0773,302.0,770.0,302.0,772.0,302.0,770.0,468.0,470.0,468.0,0.331853964531443,0.3233571177684428,0.6898783569052587,0.6825220716351014,1.0,0.0084968467630002,0.0073562852701573,0.0123120955269032,0.007477821652608,0.0069733387103457,True,True,True,True,0.0371009445202415,0.0380758450961948,0.0178467629889628,0.0180391170316404,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
31997,42286,True,0.9915611814345991,True,300.3227,771.7946,299.4402,772.7605,302.0,770.0,300.0,772.0,302.0,770.0,468.0,472.0,468.0,0.2877488865450761,0.2872301574130602,0.5690916441552756,0.5706331169580103,0.0,0.0005187291320158,-0.0015414728027347,0.0050072974720434,0.0022113910235305,0.0018581375651572,True,True,True,True,0.0174016224082211,0.0174330492213691,0.0087987541610736,0.0087749857539585,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
31997,42287,True,0.9957805907172996,True,300.0023,772.9036,298.2672,772.8156,302.0,772.0,300.0,772.0,302.0,772.0,470.0,472.0,470.0,0.3327168143750568,0.3299126029389001,0.6622052455772642,0.6730961107051653,-1.0,0.0028042114361567,-0.010890865127901,0.0126264858740956,0.0071411181928531,0.0064823707337445,True,True,True,True,0.0379496476540027,0.0382722144035039,0.0190673298926962,0.018758815677701,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
31997,42288,True,1.0,True,299.8634,772.4122,299.4568,772.8894,300.0,772.0,300.0,772.0,300.0,772.0,472.0,472.0,472.0,0.4198633044773427,0.4105324600757901,0.7870347986568909,0.7691132519845247,0.0,0.0093308444015525,0.0179215466723661,0.0180350521450943,0.0102779045485494,0.0093308444015526,True,True,True,True,0.0429545805808033,0.0439308797695676,0.0229151902506369,0.0234491501720441,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
31999,42389,True,1.0,True,300.431,799.484,300.5342,799.5221,302.0,798.0,302.0,798.0,302.0,798.0,496.0,496.0,496.0,0.1405210362753717,0.1449939519213414,0.2455756093924911,0.2448540333821925,0.0,-0.0044729156459697,0.0007215760102986,0.0134734239509668,0.0066882045431191,0.0059262537548928,True,True,True,True,0.0958819000207465,0.0929240411232887,0.0548646666674172,0.0550263508624186,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
31999,42390,True,1.0,True,300.4306,799.6422,300.0566,799.7914,302.0,798.0,302.0,798.0,302.0,798.0,496.0,496.0,496.0,0.3344267029836186,0.3309996653655156,0.812213799305506,0.8105521510273352,0.0,0.0034270376181029,0.0016616482781707,0.0109958388881769,0.0045801154135527,0.0038236853655185,True,True,True,True,0.0328796677719708,0.0332200906488364,0.0135381089284361,0.0135658623251326,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
31999,42391,True,1.0,True,300.0883,799.9716,300.0705,799.8821,302.0,798.0,302.0,798.0,302.0,798.0,496.0,496.0,496.0,0.5008599269496445,0.5033826161957006,1.0049501246641857,1.004621351152115,0.0,-0.002522689246056,0.0003287735120707,0.0100975288212642,0.0039590802880803,0.003198141433464,True,True,True,True,0.0201603847262458,0.0200593514682251,0.0100477910031987,0.0100510792545711,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
31999,42392,True,0.996,True,300.4869,799.4843,300.6925,800.3771,302.0,798.0,302.0,800.0,302.0,798.0,496.0,498.0,496.0,0.4727876790954879,0.457946188514135,1.0390005576839445,1.0250055652445127,1.0,0.0148414905813529,0.0139949924394315,0.0210226095319961,0.0135035364295111,0.0125675432777849,True,True,True,True,0.0444652228928967,0.0459062878112529,0.0202334920578465,0.0205097516002084,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
31999,42393,True,0.9920318725099602,True,299.692,798.5095,300.5316,800.7356,300.0,798.0,302.0,800.0,302.0,798.0,498.0,498.0,496.0,0.3283382636493775,0.3271316485379251,0.7554202329027492,0.7528995992829486,2.0,0.0012066151114524,0.0025206336198005,0.0068823461339861,0.0028483219978981,0.002251462105751,True,True,True,True,0.0209611455499918,0.0210384600962517,0.0091106192741758,0.009141120729166,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
31999,42394,True,1.0,True,301.4053,800.9463,300.5336,801.1835,302.0,800.0,302.0,800.0,302.0,800.0,498.0,498.0,498.0,0.3269099108175944,0.3248961318372995,0.7155734002282539,0.7154992564879847,0.0,0.0020137789802949,7.414374026915027e-05,0.0041998799332512,0.002364345854187,0.0020636381142186,True,True,True,True,0.012847208953523,0.0129268388315389,0.0058692510536466,0.0058698592558519,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
31999,42395,True,1.0,True,300.699,799.9716,300.6803,799.768,302.0,798.0,302.0,798.0,302.0,798.0,496.0,496.0,496.0,0.3460652140601013,0.3442052762513899,0.7638541576414383,0.7676431014205056,0.0,0.0018599378087113,-0.0037889437790673,0.0049579277127658,0.0024823692242609,0.0021554252103886,True,True,True,True,0.0143265705749459,0.01440398522289,0.006490673203998,0.0064586364465352,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
32000,42350,True,0.9083333333333332,True,18.10345,499.5759,63.67521,499.4103,20.0,498.0,64.0,498.0,64.0,498.0,478.0,434.0,434.0,0.1085488615771713,0.0975337144824165,0.2228305900809206,0.218721731026154,22.0,0.0110151470947548,0.0041088590547666,0.004204061288777,0.0015547761250739,0.0013091975503591,True,True,True,True,0.0387296672456419,0.0431036725206954,0.0188666254810454,0.0192210498200308,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
32000,42351,True,0.919831223628692,True,25.43103,499.3649,63.67521,499.2844,26.0,498.0,64.0,498.0,64.0,498.0,472.0,434.0,434.0,0.1935394589967014,0.1773461435465478,0.4012611339944761,0.3977537891186832,19.0,0.0161933154501535,0.0035073448757929,0.0038018045427208,0.0014849430431856,0.0011968342792722,True,True,True,True,0.0196435629324851,0.0214371988400355,0.0094746393822761,0.0095581856080984,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
32000,42352,True,0.9508196721311476,True,34.91379,499.3649,10.25641,499.7587,36.0,498.0,12.0,498.0,36.0,498.0,462.0,486.0,462.0,0.2100616783595368,0.2204660881454059,0.4821835349476518,0.4780004939278886,-12.0,-0.010404409785869,0.0041830410197631,0.0048050572796701,0.0017235685550578,0.0012027964100147,True,True,True,True,0.0228745067505644,0.0217949949585942,0.0099652039760996,0.0100524106997994,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
32000,42353,True,0.8808510638297873,True,28.44828,498.7319,85.89744,498.6548,30.0,498.0,86.0,498.0,86.0,498.0,468.0,412.0,412.0,0.2592450408305205,0.2285910357540448,0.5004661727312791,0.5047897308290765,28.0,0.0306540050764756,-0.0043235580977973,0.0115232494023823,0.0027455495011979,0.0017207695605774,True,True,True,True,0.0444492568323249,0.0504098919031144,0.0230250315211007,0.0228278205728479,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
32000,42354,True,0.8367346938775511,True,88.7931,499.1539,9.82906,498.8646,90.0,498.0,10.0,498.0,90.0,498.0,408.0,488.0,408.0,0.2113667148614309,0.2523112866053555,0.5006599830419777,0.5009156394634188,-40.0,-0.0409445717439245,-0.000255656421441,0.007745848985789,0.0019372296329463,0.0012468755449989,True,True,True,True,0.0366464937058187,0.0306995738874909,0.0154712764114394,0.0154633802092631,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
32000,42355,True,0.0780487804878048,True,316.6286,499.1539,89.74359,348.6687,318.0,498.0,90.0,348.0,318.0,348.0,180.0,258.0,30.0,0.1257530914506419,0.407221345089926,0.3517416761341244,0.4810616631322401,-189.0,-0.2814682536392841,-0.1293199869981157,0.0036772230106889,0.0025076765350178,0.002300129735116,True,True,True,True,0.0292416112261718,0.0090300350289272,0.0104543284466715,0.0076439743436343,True,True,False,False,True,True,True,True,crieria_10_10_10_10_20_20,False
32000,42356,True,0.9935483870967742,True,39.22414,347.6477,38.03419,348.6687,40.0,346.0,40.0,348.0,40.0,346.0,306.0,308.0,306.0,0.0865945425953345,0.083760725841582,0.3077307684737381,0.2859293091486574,1.0,0.0028338167537525,0.0218014593250807,0.016288279943409,0.0037818665907356,0.0025511175702594,True,True,True,True,0.1880982271541746,0.1944620199950914,0.0529302936595991,0.0569661081331842,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
32000,42357,True,1.0,True,10.9193,346.6636,11.3758,346.8316,12.0,346.0,12.0,346.0,12.0,346.0,334.0,334.0,334.0,0.0731162992410757,0.0684280590028094,0.2947905474070589,0.2561242902749521,0.0,0.0046882402382663,0.0386662571321068,0.0386662571321068,0.0093085879397779,0.0047044184756379,True,True,True,True,0.5288322512688753,0.56506435657512,0.1311651865102543,0.1509667712132973,True,True,True,True,True,True,False,True,crieria_10_10_10_10_20_20,False
32000,42358,True,0.9959016393442623,True,13.13957,498.7168,11.20041,499.4924,14.0,498.0,12.0,498.0,14.0,498.0,484.0,486.0,484.0,0.1068417629710196,0.1055444581513434,0.2322624634896673,0.2256025404755609,-1.0,0.0012973048196761,0.0066599230141064,0.0079466886500286,0.0026326839100692,0.0019529095563889,True,True,True,True,0.0743781123509182,0.0752923345215688,0.0342142614464355,0.0352242870726428,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
32000,42359,True,0.8491379310344828,True,34.09371,499.0861,105.0829,498.9785,36.0,498.0,106.0,498.0,106.0,498.0,462.0,392.0,392.0,0.3410662041521728,0.2911979868215945,0.5416659459247256,0.5407495387153751,35.0,0.0498682173305782,0.0009164072093504,0.0062070191580018,0.0018430791496006,0.0013934399380448,True,True,True,True,0.0181988689657226,0.0213154604046236,0.0114591275392165,0.0114785473007474,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
32000,42360,True,0.9623430962343096,True,39.90338,499.102,20.85816,498.9785,40.0,498.0,22.0,498.0,40.0,498.0,458.0,476.0,458.0,0.3644794131389516,0.3804172994436316,0.7092028772140322,0.7107481213658652,-9.0,-0.0159378863046799,-0.0015452441518329,0.021431244374782,0.0038147021393629,0.0024483540556337,True,True,True,True,0.0587996018491495,0.0563361456120047,0.0302187781005212,0.0301530791718408,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
32000,42361,True,0.9156118143459916,True,25.70876,499.118,65.9118,498.7986,26.0,498.0,66.0,498.0,66.0,498.0,472.0,432.0,432.0,0.4713952033156618,0.428887676190723,0.880509729248757,0.8770028023692124,20.0,0.0425075271249388,0.0035069268795446,0.0315445169477585,0.0063665068422233,0.0036463728340601,True,True,True,True,0.0669173481738533,0.0735495998111424,0.0358252906241842,0.0359685474921418,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
32000,42362,True,1.0,True,70.66486,498.9209,71.75209,498.7986,72.0,498.0,72.0,498.0,72.0,498.0,426.0,426.0,426.0,0.5638781316427044,0.5583450369649896,1.186804302384,1.1820672413039632,0.0,0.0055330946777147,0.0047370610800367,0.0305732933996485,0.0084604288403624,0.0056828703363832,True,True,True,True,0.0542196827363771,0.054756989631065,0.0257610233955457,0.0258642590974118,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
32000,42363,True,0.9861111111111112,True,67.4388,498.9281,72.84943,498.7986,68.0,498.0,74.0,498.0,74.0,498.0,430.0,424.0,424.0,0.5346498057661374,0.5157142809760713,1.1002542151287935,1.0994808616868803,3.0,0.0189355247900661,0.0007733534419132,0.5409972743986813,0.0625341408408294,0.0128552530047833,True,True,True,True,1.0118721985196424,1.0490251954527183,0.4917020693579921,0.4920479230249222,True,True,True,True,False,True,False,False,crieria_10_10_10_10_20_20,False
32000,42364,True,0.926829268292683,True,21.64948,325.7992,19.60667,347.5411,22.0,324.0,20.0,346.0,22.0,324.0,302.0,326.0,302.0,0.1822409760091178,0.1473213921955693,0.7653126530394271,0.6041714773766238,10.0,0.0349195838135484,0.1611411756628032,0.006268671231341,0.0018812854315604,0.0015035743268366,True,True,True,True,0.0343977044494503,0.0425509909858802,0.008190993846038,0.0103756490765837,True,True,True,False,True,True,True,True,crieria_10_10_10_10_20_20,False
32000,42365,True,0.9939024390243902,True,21.50751,347.4355,20.87223,348.0136,22.0,346.0,22.0,348.0,22.0,346.0,324.0,326.0,324.0,0.1614348039160826,0.1580555638977569,0.6781843977527126,0.669391001249634,1.0,0.0033792400183256,0.0087933965030785,0.0042510516274231,0.0012088963421451,0.000951393372811,True,True,True,True,0.0263329314639791,0.0268959315483069,0.006268282846833,0.0063506255977256,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
32001,42696,True,0.990909090909091,True,100.4563,319.9654,99.33648,319.7803,102.0,318.0,100.0,318.0,102.0,318.0,216.0,218.0,216.0,0.213568910871119,0.2105193155892535,0.7439867851269082,0.7433332814191967,-1.0,0.0030495952818654,0.0006535037077114,0.0180557673837817,0.0067869363150947,0.0049854215634467,True,True,True,True,0.0845430512808944,0.085767746932118,0.024268935611137,0.0242902717194487,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
32002,42400,True,0.9834254143646408,True,304.7747,661.275,305.5034,667.9195,306.0,660.0,306.0,666.0,306.0,660.0,354.0,360.0,354.0,0.4688856650934514,0.4815083218431117,0.7577452891846811,0.7812636376696941,3.0,-0.0126226567496602,-0.0235183484850129,0.0831123207052368,0.0311056922265219,0.0246237492003101,True,True,True,True,0.177254983234926,0.1726082747378083,0.1096837181194014,0.1063819134769145,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
32002,42401,True,0.9836956521739132,True,306.9429,669.0027,303.8926,671.1409,308.0,668.0,304.0,670.0,308.0,668.0,360.0,366.0,360.0,0.6116713392531045,0.6466198175986904,0.953559097247031,1.0752563795440002,-1.0,-0.0349484783455859,-0.1216972822969691,0.1650105833893368,0.0552730707680353,0.0407838251136026,True,True,True,True,0.2697700101345713,0.2551894929575865,0.1730470443475711,0.1534616176463099,True,True,True,False,False,True,False,True,crieria_10_10_10_10_20_20,False
32002,42402,True,1.0,True,306.8571,669.7143,307.7155,668.3425,308.0,668.0,308.0,668.0,308.0,668.0,360.0,360.0,360.0,0.5828141690343126,0.5798455360458116,0.9628246215195202,0.940037900263182,0.0,0.002968632988501,0.0227867212563382,0.0268834271181061,0.0102822472484811,0.0084258400875923,True,True,True,True,0.0461269278381655,0.0463630836954174,0.0279214163381893,0.0285982374865732,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
32002,42403,True,0.9728260869565216,True,308.0,665.7143,301.3593,669.8078,308.0,664.0,302.0,668.0,308.0,664.0,356.0,366.0,356.0,0.4620061263156026,0.4609564084979575,0.7259845702452477,0.7258321963821744,-1.0,0.0010497178176451,0.0001523738630732,0.0235337627707159,0.0089010650752337,0.0068713861777177,True,True,True,True,0.0509382049939306,0.0510542045557009,0.0324163401472374,0.0324231453055089,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
32002,42404,True,0.9836956521739132,True,309.1842,670.3637,304.4806,672.9492,310.0,670.0,306.0,672.0,310.0,670.0,360.0,366.0,360.0,0.4069148708444638,0.4089650451362992,0.6590416287501372,0.6481930181021986,-1.0,-0.0020501742918354,0.0108486106479385,0.0295484225222416,0.0109751575620083,0.0088680706247182,True,True,True,True,0.0726157352296324,0.0722517067745821,0.0448354416977874,0.0455858389353753,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
32003,42344,True,0.9822485207100592,True,312.685,645.3431,312.6497,651.9067,314.0,644.0,314.0,650.0,314.0,644.0,330.0,336.0,330.0,0.013738903263199,0.0136588345133192,0.0316863011069329,0.0320501844181254,3.0,8.006874987988473e-05,-0.0003638833111924,0.0013196253568221,0.0003445627221835,0.0002401698690094,True,True,True,True,0.0960502691911987,0.0966133205241851,0.0416465573677634,0.041173721174466,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
32003,42345,True,0.9824561403508772,True,312.1553,648.4295,310.0806,652.0161,314.0,648.0,312.0,652.0,314.0,648.0,334.0,340.0,334.0,0.0901743414335372,0.04406624219084,0.1880066484923821,0.0790072408717671,1.0,0.0461080992426972,0.108999407620615,0.1064772939267326,0.0545198069169083,0.0454015243800855,True,True,True,True,1.1807936962335503,2.416300747079946,0.5663485561844216,1.3476903224547594,True,True,True,False,False,True,False,False,crieria_10_10_10_10_20_20,False
32003,42346,True,0.9526627218934912,True,313.5853,636.8399,314.9194,651.6129,314.0,636.0,316.0,650.0,316.0,636.0,322.0,334.0,320.0,0.0760818437905134,0.0915583032479272,0.1706137392908414,0.2017864596492131,8.0,-0.0154764594574137,-0.0311727203583717,0.0404916621435047,0.0240166131564124,0.0199114319287888,True,True,True,True,0.5322118934840219,0.4422500276556995,0.237329433794775,0.2006659030238981,True,True,True,True,True,True,False,False,crieria_10_10_10_10_20_20,False
32003,42347,True,0.9761904761904762,True,316.0015,645.5967,314.7288,651.5318,318.0,644.0,316.0,650.0,318.0,644.0,326.0,334.0,326.0,0.1237610314029473,0.1594362882791351,0.2606227744825262,0.3215392829647392,2.0,-0.0356752568761878,-0.060916508482213,0.0663878187739238,0.0426806875219017,0.0374879224182689,True,True,True,True,0.5364194045682686,0.4163908950118963,0.2547276188956957,0.2064687653769634,True,True,True,True,True,True,False,False,crieria_10_10_10_10_20_20,False
32003,42348,True,0.9705882352941176,True,314.3003,644.2802,312.9032,652.0161,316.0,644.0,314.0,652.0,316.0,644.0,328.0,338.0,328.0,0.0781586667390044,0.0976825139596379,0.1736675311753456,0.2118441348040831,3.0,-0.0195238472206334,-0.0381766036287375,0.0437304994932406,0.0247391832923233,0.0213928719751307,True,True,True,True,0.5595092817955823,0.4476799144554155,0.2518058453257309,0.2064277093802163,True,True,True,True,True,True,False,False,crieria_10_10_10_10_20_20,False
32004,42339,True,1.0,True,304.5586,473.4443,304.0134,473.3278,306.0,472.0,306.0,472.0,306.0,472.0,166.0,166.0,166.0,0.946868990275852,0.9461854851903913,1.0513207791306587,1.0484536143071603,0.0,0.0006835050854608,0.0028671648234983,0.007710978303382,0.0045895093399793,0.0041644143898615,True,True,True,True,0.0081436591361341,0.0081495419493044,0.0073345628246388,0.0073546203648481,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
32004,42340,True,1.0,True,309.2615,469.0567,309.0301,468.8127,310.0,468.0,310.0,468.0,310.0,468.0,158.0,158.0,158.0,1.1276164920341778,1.1318837838213125,1.2049746387768518,1.2131496197501193,0.0,-0.0042672917871346,-0.0081749809732674,0.0119575095613515,0.0068659551700497,0.0062723997666511,True,True,True,True,0.0106042343703049,0.010564255564279,0.0099234533047844,0.0098565827056142,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
32004,42341,True,0.9878048780487804,True,304.1666,467.1256,304.0886,468.4319,306.0,466.0,306.0,468.0,306.0,466.0,160.0,162.0,160.0,1.208788596186919,1.2166949387414974,1.288259382107207,1.3067765792003512,1.0,-0.0079063425545784,-0.0185171970931441,0.019979980159241,0.0098932552827611,0.0082415807617924,True,True,True,True,0.0165289284017629,0.0164215199086038,0.0155092836401934,0.0152895150381921,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
