SID,sample_id,is_extendable_tep,fraction_Ts_TEPZToverTEPZTex,is_Temperature_range_valid,autoTc,autoTh,ztTc,ztTh,Tc_ofTEP,Th_ofTEP,Tc_ofZT,Th_ofZT,Tc_ofTEPZT,Th_ofTEPZT,deltaT_ofTEP,deltaT_ofZT,deltaT_ofTEPZT,avg_ZT_ofRawFig,avg_ZT_ofTEPEval,peak_ZT_ofRawFig,peak_ZT_ofTEPEval,d_Tmid,d_avgZT,d_peakZT,errdZT_Linf,errdZT_L2,errdZT_L1,is_avg_ZT_ofRawFig_positiveFinite,is_avg_ZT_ofTEPEval_positiveFinite,ispeak_ZT_ofRawFig_positiveFinite,is_peak_ZT_ofTEPEval_positiveFinite,errdZT_Linf_over_avg_ZT_ofRawFig,errdZT_Linf_over_avg_ZT_ofTEPEval,errdZT_Linf_over_peak_ZT_ofRawFig,errdZT_Linf_over_peak_ZT_ofTEPEval
37,13626,True,0.9293478260869565,True,328.181,672.9072,305.3259,670.2424,330.0,672.0,306.0,670.0,330.0,670.0,342.0,364.0,340.0,0.8195477705736319,0.523152272334397,1.3510164289959143,0.9348405506068709,-13.0,0.29639549823923494,0.41617587838904346,0.5341109812638667,0.35533805432787163,0.33712912947330037,True,True,True,True,0.6517142751666843,1.0209474554713678,0.395340108233045,0.5713391240004915
37,13627,True,0.9398907103825137,True,325.0672,669.4415,306.0833,673.7643,326.0,668.0,308.0,672.0,326.0,668.0,342.0,364.0,342.0,0.38279996051179027,0.4687384599288004,0.924220931013568,1.0037351051676449,-7.0,-0.08593849941701015,-0.07951417415407691,0.30862611388277916,0.1179644268692288,0.07747344529875444,True,True,True,True,0.806233400521141,0.6584185857709612,0.3339311018895853,0.30747765251393905
37,13629,True,0.9508196721311475,True,321.627,669.6621,303.0047,669.7376,322.0,668.0,304.0,668.0,322.0,668.0,346.0,364.0,346.0,0.3563428990710644,0.6528635353835117,0.9100274922772975,1.2773311842925286,-9.0,-0.2965206363124473,-0.36730369201523105,0.5910562739615008,0.31221890593585194,0.27920654745915796,True,True,True,True,1.6586727994364445,0.9053289729442411,0.649492766951922,0.4627275065619472
38,10266,True,0.9916201117318436,True,313.7246,1022.576,310.733,1027.013,314.0,1022.0,312.0,1026.0,314.0,1022.0,708.0,714.0,708.0,0.013017522558787598,0.039555765120709345,0.020916307165750988,0.06485628927043627,1.0,-0.02653824256192175,-0.04393998210468528,0.044151875597380735,0.03054656896776294,0.02654328397980495,True,True,True,True,3.391726451633887,1.1161931885945269,2.110882922472873,0.6807647507133388
38,10267,True,0.9807162534435262,True,312.0962,1025.29,306.2344,1033.697,314.0,1024.0,308.0,1032.0,314.0,1024.0,710.0,724.0,710.0,0.01730415247045857,0.04864933215714353,0.029499246294742775,0.08624930561410492,1.0,-0.03134517968668496,-0.05675005931936214,0.056843282199541434,0.03766114224805856,0.03157586953358556,True,True,True,True,3.284950378042702,1.168428828908286,1.9269401540496915,0.6590578532176087
38,10269,True,0.9944289693593314,True,307.3699,1024.339,308.3253,1022.588,308.0,1024.0,310.0,1022.0,310.0,1022.0,716.0,712.0,712.0,0.14871569955630565,0.15084072252278022,0.3041018937365753,0.3070823721750427,0.0,-0.0021250229664745712,-0.002980478438467382,0.009329820504209357,0.0035522333286579196,0.0027275920198995356,True,True,True,True,0.06273594874007885,0.06185213348338578,0.030679915832063857,0.030382142869767807
38,10270,True,0.9862637362637363,True,312.9456,1030.181,303.9534,1030.043,314.0,1030.0,304.0,1030.0,314.0,1030.0,716.0,726.0,716.0,0.0826524070427209,0.09096701764953141,0.21452803923628766,0.24947306616571813,-5.0,-0.008314610606810519,-0.03494502692943047,0.04551206242874237,0.013311666922939381,0.007425427865966399,True,True,True,True,0.550644125889986,0.5003138896351057,0.21214971521095202,0.18243276971033798
38,10271,True,0.9835616438356164,True,308.8779,1031.467,301.6513,1027.805,310.0,1030.0,302.0,1026.0,310.0,1026.0,720.0,724.0,716.0,0.08926127049695129,0.0993868744237599,0.21131111278193196,0.24383551588503727,-6.0,-0.010125603926808613,-0.03252440310310531,0.029979531832073913,0.010755378981942029,0.008521120325465866,True,True,True,True,0.3358627057980075,0.3016447796139453,0.14187390070209926,0.12294981608097058
39,10272,True,0.9836734693877551,True,325.1217,807.8986,321.9519,810.033,326.0,806.0,322.0,810.0,326.0,806.0,480.0,488.0,480.0,0.12876209702266045,0.11697690136869283,0.2049548381559614,0.1800917391733017,0.0,0.011785195653967614,0.024863098982659704,0.025476184092129428,0.012613420841995165,0.011879637803182349,True,True,True,True,0.1978546845788474,0.21778815983364522,0.12430145256070119,0.14146225811953417
39,10273,True,0.9877049180327869,True,325.4547,807.6881,322.1191,810.3782,326.0,806.0,324.0,810.0,326.0,806.0,480.0,486.0,480.0,0.2974795619311496,0.2767951985121101,0.5223673313913446,0.4891721987292208,1.0,0.02068436341903951,0.033195132662123816,0.03278850920263682,0.02120390741296935,0.01974637816054202,True,True,True,True,0.11022104843029713,0.11845765164601395,0.06276906543007468,0.06702856230958203
40,25138,True,0.9925925925925926,True,300.347,569.0794,299.8477,569.7547,302.0,568.0,300.0,568.0,302.0,568.0,266.0,268.0,266.0,0.5414936935754752,0.5345742942152766,0.6155237163801365,0.6051688351381375,-1.0,0.006919399360198586,0.010354881241999014,0.011066790657601633,0.008216126643017001,0.007956290149487623,True,True,True,True,0.02043752455273813,0.020702062888839478,0.017979470754896112,0.018287112645309134
40,25140,True,1.0,True,301.6421,574.9076,301.15,575.9407,302.0,574.0,302.0,574.0,302.0,574.0,272.0,272.0,272.0,0.7614271313555974,0.7383760629336169,1.0500133713686914,1.0277534556212302,0.0,0.02305106842198046,0.022259915747461223,0.03923716227064222,0.02399073325697126,0.023051068421980576,True,True,True,True,0.051531079803771675,0.05313980807388363,0.037368250100945494,0.0381776018908398
40,25141,True,1.0,True,304.2784,574.1455,304.406,574.964,306.0,574.0,306.0,574.0,306.0,574.0,268.0,268.0,268.0,0.6064943454194457,0.5932807201157739,0.9898297913405331,0.9811579385190131,0.0,0.013213625303671761,0.008671852821519943,0.021059647424123362,0.013772289859075358,0.013213625303671744,True,True,True,True,0.034723567636164375,0.03549693544737766,0.021276029079304776,0.021464074841927465
40,25142,True,1.0,True,300.4468,570.051,300.1733,570.7314,302.0,570.0,302.0,570.0,302.0,570.0,268.0,268.0,268.0,0.5071031461184322,0.5005790211686283,0.589257177761428,0.5799646643051408,0.0,0.006524124949803922,0.009292513456287232,0.010316865215163618,0.007022027274832074,0.0065241249498038684,True,True,True,True,0.020344707569126673,0.020609863336019052,0.017508255485927396,0.017788782403707848
40,25143,True,0.9925925925925926,True,300.43,569.4035,300.1733,570.0802,302.0,568.0,302.0,570.0,302.0,568.0,266.0,268.0,266.0,0.6593614899570053,0.6489812022781105,0.9334043264252359,0.91787738232573,1.0,0.010380287678894762,0.015526944099505835,0.018412880864544068,0.013771081300510966,0.013449150830978827,True,True,True,True,0.02792532039707795,0.02837197872590079,0.019726586157000108,0.020060283888779635
40,25144,True,0.9927007299270073,True,302.3237,575.5552,301.8012,575.9407,304.0,574.0,302.0,574.0,304.0,574.0,270.0,272.0,270.0,0.7771006115907795,0.7573453456067663,1.091886853834959,1.0814327517872142,-1.0,0.019755265984013226,0.010454102047744884,0.037251508313216,0.019368749388515703,0.01820519674445787,True,True,True,True,0.04793653197230092,0.049186950879550224,0.03411663780214964,0.034446439921162766
42,3133,True,0.9800796812749004,True,305.8054,799.2873,297.6077,796.4115,306.0,798.0,298.0,796.0,306.0,796.0,492.0,498.0,490.0,0.7031617231207549,0.7178343716173008,1.1769507227080827,1.195587197109322,-5.0,-0.014672648496545926,-0.018636474401239278,0.02996536134102956,0.013088223612364988,0.010027384642569389,True,True,True,True,0.04261517707198003,0.041744116088390654,0.025460166481805904,0.025063300622053745
42,3134,True,0.984,True,306.3742,799.4954,300.5981,800.0,308.0,798.0,302.0,800.0,308.0,798.0,490.0,498.0,490.0,0.764418443937061,0.7786902515349087,1.203677,1.2285758213621845,-2.0,-0.01427180759784763,-0.024898821362184353,0.03193665118424405,0.01531692759457636,0.013702519576592277,True,True,True,True,0.041779017026011965,0.04101329266841647,0.026532575752667903,0.025994855693020444
42,3135,True,0.9760956175298805,True,304.2482,795.8891,300.0,800.0,306.0,794.0,300.0,800.0,306.0,794.0,488.0,500.0,488.0,0.7700107205670761,0.7808356479979676,1.216632,1.238791835125614,0.0,-0.010824927430891473,-0.022159835125614036,0.029466776202837552,0.01311448353951288,0.010765855117016575,True,True,True,True,0.038268007724797236,0.03773748839258201,0.024219958214840274,0.023786705213349756
42,3136,True,0.984,True,306.1859,799.3548,301.1962,800.0,308.0,798.0,302.0,800.0,308.0,798.0,490.0,498.0,490.0,0.7604264707381748,0.7715598725042904,1.190721,1.2121502761905765,-2.0,-0.011133401766115547,-0.02142927619057655,0.023569523814242155,0.010879555859005175,0.008838714608363636,True,True,True,True,0.030995138545561577,0.03054788701976086,0.019794329498045434,0.019444390911920652
42,3137,True,0.984,True,304.1776,798.0809,300.0,797.6077,306.0,798.0,300.0,796.0,306.0,796.0,492.0,496.0,490.0,0.7436772992702454,0.7583878269318753,1.1695985691391309,1.195887705243409,-4.0,-0.014710527661629946,-0.026289136104278077,0.02571147065485546,0.01487342289934745,0.012453134308193168,True,True,True,True,0.03457342409145146,0.033902799783685184,0.02198315843852313,0.021499903830537494
42,3138,True,0.9800796812749004,True,306.4448,799.6719,301.1962,802.3923,308.0,798.0,302.0,802.0,308.0,798.0,490.0,500.0,490.0,0.7570113184519908,0.7610982044522938,1.1934029607876668,1.1948930185150504,-1.0,-0.004086886000303047,-0.0014900577273835314,0.01822165304251655,0.00897003920237194,0.007760820159212603,True,True,True,True,0.024070515986178292,0.02394126399973487,0.015268650775334042,0.015249610433879221
42,3139,True,0.9761904761904762,True,306.1624,799.2059,297.6077,800.0,308.0,798.0,298.0,800.0,308.0,798.0,490.0,502.0,490.0,0.7401537683386182,0.748581511109793,1.16481,1.1767002991984814,-4.0,-0.008427742771174751,-0.011890299198481502,0.015379460534566958,0.0075068273479832115,0.006159298821148317,True,True,True,True,0.020778737057690556,0.020544804148003172,0.013203407023091284,0.013069989482489974
42,3140,True,0.9879518072289156,True,305.0523,796.9228,302.3923,800.0,306.0,796.0,304.0,800.0,306.0,796.0,490.0,496.0,490.0,0.7482766358638376,0.7516954585299312,1.174527,1.1886333308545347,1.0,-0.0034188226660936127,-0.01410633085453461,0.018859493778259573,0.011218935037509417,0.010074112670427383,True,True,True,True,0.02520390571394427,0.02508927460482804,0.016057096838352436,0.01586653620482026
42,3141,True,0.9839357429718876,True,307.2725,796.7573,300.0,797.6077,308.0,796.0,300.0,796.0,308.0,796.0,488.0,496.0,488.0,0.6990431812606399,0.7077179892923874,1.0946692389520274,1.101468903214615,-4.0,-0.008674808031747472,-0.006799664262587601,0.013321624399913468,0.005725262722779187,0.004863764836915278,True,True,True,True,0.019056940625455394,0.018823351393445726,0.012169543023486086,0.012094417156067296
42,3142,True,0.984,True,305.3347,796.7656,301.1962,800.0,306.0,796.0,302.0,800.0,306.0,796.0,490.0,498.0,490.0,0.6957980103099064,0.6972922027511474,1.087077,1.1049235114087954,0.0,-0.001494192441241049,-0.01784651140879534,0.022225325657269757,0.010228644164141622,0.009196273847803322,True,True,True,True,0.031942209273307154,0.031873761917285665,0.020445033477177563,0.02011480924044426
42,3144,True,0.9880478087649402,True,302.1819,798.4585,297.8022,798.9011,304.0,798.0,298.0,798.0,304.0,798.0,494.0,500.0,494.0,0.771181569059614,0.7660282632504155,1.2152591768917678,1.211880724018463,-3.0,0.005153305809198483,0.003378452873304738,0.020105791918919813,0.012388224100289696,0.010912480490178556,True,True,True,True,0.0260714113583355,0.026246801695810545,0.016544447720480332,0.01659056994672811
42,3146,True,0.9880952380952381,True,303.6943,800.0376,296.7033,800.0,304.0,800.0,298.0,800.0,304.0,800.0,496.0,502.0,496.0,0.8771539320875212,1.0707153505837386,1.330965,1.7060399847801444,-3.0,-0.19356141849621733,-0.37507498478014445,0.37507498478014445,0.22070872979687498,0.18783133994094575,True,True,True,True,0.4276045184994052,0.35030317308485304,0.2818067979098958,0.21985122747781316
42,3147,True,0.9880478087649402,True,303.8927,799.4244,298.9011,801.0989,304.0,798.0,300.0,800.0,304.0,798.0,494.0,500.0,494.0,0.8834949211912098,1.069728740766211,1.3296897083333334,1.701083829190811,-1.0,-0.1862338195750013,-0.3713941208574776,0.37369877399546403,0.21596512050857888,0.1842669031395042,True,True,True,True,0.42297784065539246,0.349339752924462,0.2810420894840703,0.21968275024589992
42,3148,True,0.988,True,303.2852,796.5975,297.8022,797.8022,304.0,796.0,298.0,796.0,304.0,796.0,492.0,498.0,492.0,1.0088921619979605,1.419339616096789,1.439712414319458,2.1870613721056213,-3.0,-0.41044745409882855,-0.7473489577861634,0.7473489577861634,0.4654916650608001,0.40453583958063505,True,True,True,True,0.7407619822381712,0.5265469583956145,0.5190960016410152,0.34171375678710086
42,3149,True,0.9919354838709677,True,303.4345,795.2816,300.0,795.6044,304.0,794.0,300.0,794.0,304.0,794.0,490.0,494.0,490.0,0.9961283408339393,1.3988195023289316,1.4472732315042316,2.2297416507164574,-2.0,-0.4026911614949923,-0.7824684192122258,0.7824684192122258,0.46335453245661484,0.398466121387239,True,True,True,True,0.7855096448286557,0.5593776880501548,0.5406501012935635,0.3509233542642952
42,3150,True,0.9919678714859438,True,301.6364,795.7328,298.9011,797.8022,302.0,794.0,300.0,796.0,302.0,794.0,492.0,496.0,492.0,1.1039073285555476,1.7792888846041433,1.523842414319458,2.7975311699388405,0.0,-0.6753815560485956,-1.2736887556193826,1.2760942441118277,0.769687885044065,0.6751121295411581,True,True,True,True,1.1559795021757715,0.7171933996517567,0.8374187725190247,0.4561501433207358
42,3151,True,0.988,True,302.9381,797.5454,298.9011,798.9011,304.0,796.0,300.0,798.0,304.0,796.0,492.0,498.0,492.0,1.0939959947836102,1.7701979647195363,1.5251415580540733,2.8020086232063255,-1.0,-0.6762019699359261,-1.2768670651522522,1.2787768242154565,0.7699478396886299,0.673852599200658,True,True,True,True,1.1689044843974914,0.7223919864906528,0.8384643493991775,0.45637861840416394
42,3152,True,0.9799196787148594,True,304.095,792.4618,299.4505,796.7033,306.0,792.0,300.0,796.0,306.0,792.0,486.0,496.0,486.0,1.193370681856483,2.187387081381751,1.6017266719653538,3.440651973022864,-1.0,-0.9940163995252678,-1.8389253010575102,1.843323583637611,1.117061424137652,0.9914518173267808,True,True,True,True,1.5446362238177496,0.842705710080907,1.1508352928754146,0.5357483401665053
42,3153,True,0.9879518072289156,True,302.6703,794.9432,300.0,797.8022,304.0,794.0,300.0,796.0,304.0,794.0,490.0,496.0,490.0,1.1728588571162435,2.1528726623636176,1.6049664196132893,3.4155499023197904,-1.0,-0.9800138052473741,-1.810583482706501,1.8120811859433348,1.1042013485840083,0.9778460132401793,True,True,True,True,1.545012151247912,0.8417038395359012,1.1290461680687058,0.5305386358760551
43,16438,True,0.9850746268656716,True,300.3433,696.8712,300.0,700.0,302.0,696.0,300.0,700.0,302.0,696.0,394.0,400.0,394.0,0.7214271431025879,0.7205092748104255,1.154955,1.1468190370077505,1.0,0.0009178682921624493,0.008135962992249501,0.012320189380386704,0.005362280557525161,0.004399303246741146,True,True,True,True,0.017077524041308155,0.0170992793723971,0.010667246239365779,0.010742923672188258
43,16440,True,0.995,True,299.4677,696.4803,300.0,698.6301,300.0,696.0,300.0,698.0,300.0,696.0,396.0,398.0,396.0,0.807768316717926,0.8111229130529839,1.286502949012253,1.293166159393385,1.0,-0.003354596335057858,-0.006663210381131934,0.012474960359516674,0.006773079047082709,0.005793127455809244,True,True,True,True,0.015443735661983074,0.015379864332228262,0.009696798883434086,0.009646834839359382
43,16442,True,0.9850746268656716,True,299.5294,694.5025,300.0,701.3699,300.0,694.0,300.0,700.0,300.0,694.0,394.0,400.0,394.0,0.8016426784520924,0.7969523924889703,1.2954953012012522,1.294486484938133,3.0,0.004690285963122043,0.0010088162631192166,0.017257471506348043,0.005592865432646094,0.003840087863052443,True,True,True,True,0.02152763565391857,0.021654331763094472,0.013321137861593165,0.013331519260452398
43,16445,True,0.9751243781094527,True,300.6908,695.4815,302.7397,702.7397,302.0,694.0,304.0,702.0,304.0,694.0,392.0,398.0,390.0,0.780813839790981,0.7743319448129493,1.2723605211517794,1.267491889165715,5.0,0.006481894978031644,0.0048686319860644645,0.0173299230725249,0.007143695914421848,0.00617375492665879,True,True,True,True,0.022194692498232374,0.022380483187622053,0.013620292978626315,0.013672610626275292
43,16446,True,0.985,True,300.8165,694.8545,300.0,698.6301,302.0,694.0,300.0,698.0,302.0,694.0,392.0,398.0,392.0,0.4727211757813543,0.47605925788592557,0.7901134662378262,0.7859816965337623,1.0,-0.0033380821045712605,0.004131769704063926,0.014046361219761883,0.006152397833215013,0.005315160646815842,True,True,True,True,0.029713839657266983,0.02950548904802037,0.01777765070458107,0.017871104736544605
43,16447,True,0.99,True,300.3845,696.627,297.2603,697.2603,302.0,696.0,298.0,696.0,302.0,696.0,394.0,398.0,394.0,0.6643758943246084,0.6703467827218604,1.04831871224991,1.054468435782804,-2.0,-0.005970888397252017,-0.0061497235328940025,0.01460330509199842,0.006251826584176235,0.00487412668445077,True,True,True,True,0.021980486072336887,0.02178470228902047,0.01393021503990584,0.013848973185392114
44,12195,True,1.0,True,300.4643,574.6701,300.7612,574.5783,302.0,574.0,302.0,574.0,302.0,574.0,272.0,272.0,272.0,0.6428928197795377,0.6534220547563444,1.0695956433194072,1.1267924080860228,0.0,-0.01052923497680669,-0.057196764766615615,0.24602560065124457,0.06116538770319974,0.0420988566256139,True,True,True,True,0.38268525185210844,0.3765186663969973,0.23001739226211057,0.21834154977059644
46,5847,True,0.9957805907172996,True,301.5293,773.6561,298.3508,772.6829,302.0,772.0,300.0,772.0,302.0,772.0,470.0,472.0,470.0,0.39729665082308296,0.38577584132960546,0.612882556559909,0.5798465472954333,-1.0,0.011520809493477502,0.033036009264475696,0.033036009264475696,0.015481791045076942,0.012715878963610098,True,True,True,True,0.08315199535670564,0.08563524649603409,0.053902675008252486,0.05697371040418348
46,5848,True,0.9957805907172996,True,301.3477,773.5772,298.2771,773.7148,302.0,772.0,300.0,772.0,302.0,772.0,470.0,472.0,470.0,0.45312943670475964,0.4377307793233351,0.6641377984069002,0.6218874439787743,-1.0,0.015398657381424541,0.04225035442812597,0.05260292706784653,0.02105142330958134,0.016717318255972467,True,True,True,True,0.11608808169776975,0.12017187173623618,0.07920483850494241,0.08458592881582913
46,5849,True,0.9873417721518988,True,304.2032,773.0458,298.3324,773.9819,306.0,772.0,300.0,772.0,306.0,772.0,466.0,472.0,466.0,0.40698289858176734,0.397340798812749,0.599662526719002,0.5790863037700068,-3.0,0.009642099769018364,0.020576222948995193,0.031705719904589036,0.01593129940047166,0.01334420787003806,True,True,True,True,0.07790430510735333,0.07979477566694752,0.05287260499345181,0.05475128611776227
46,5850,True,0.99581589958159,True,298.9048,774.3935,296.195,774.5808,300.0,774.0,298.0,774.0,300.0,774.0,474.0,476.0,474.0,0.20593201096295474,0.20302261733295338,0.4548778353814647,0.43606467201465154,-1.0,0.0029093936300013667,0.018813163366813157,0.018813163366813157,0.006218252725779909,0.004623243127697208,True,True,True,True,0.09135618731075991,0.0926653572589891,0.04135871634861318,0.04314305784023945
47,3154,True,0.8916666666666667,True,11.1111,726.2921,85.74474,730.1308,12.0,726.0,86.0,730.0,86.0,726.0,714.0,644.0,640.0,0.3399312517814046,0.29141256970609103,0.6252269821372602,0.5829180476951046,39.0,0.04851868207531357,0.042308934442155666,0.04341205476024734,0.022873024447831403,0.019144639325308882,True,True,True,True,0.12770833670851717,0.14897111268752508,0.06943407114620784,0.07447368447743452
47,3155,True,0.9705882352941176,True,62.21605,723.532,48.9909,728.4892,64.0,722.0,50.0,728.0,64.0,722.0,658.0,678.0,658.0,0.31656637751206695,0.3494824823358829,0.5950020882745377,0.704078363724999,-4.0,-0.03291610482381596,-0.10907627545046128,0.12504646446019851,0.0451185437696653,0.029195807146421678,True,True,True,True,0.3950086722505202,0.35780467056434045,0.21016138753869598,0.1776030494654421
47,3158,True,0.8579387186629527,True,12.55428,719.8893,102.2811,730.614,14.0,718.0,104.0,730.0,104.0,718.0,704.0,626.0,614.0,0.3184283151189833,0.2870182482008791,0.5487631625864285,0.5810120361248233,51.0,0.03141006691810416,-0.032248873538394784,0.061841821695449384,0.021284051426199026,0.015748489263519707,True,True,True,True,0.19420955599486087,0.215463030950448,0.11269309952216314,0.10643810773338855
47,3159,True,0.9619883040935673,True,56.98756,726.2921,69.25099,740.4349,58.0,726.0,70.0,740.0,70.0,726.0,668.0,670.0,656.0,0.20897048693628198,0.15704798729288064,0.40774307701375245,0.29982175650186266,13.0,0.05192249964340134,0.1079213205118898,0.1549282316301711,0.08256425844062716,0.061946201150612154,True,True,True,True,0.7413880969584518,0.9865024971077383,0.3799653270997061,0.5167344539561745
